"aranya","plot14","Bridelia retusa","1","0","0","8.00","12","0"
"aranya","plot14","Bridelia retusa","1","0","0","9.00","2","0"
"aranya","plot14","Bridelia retusa","1","0","1","10.50","19","0"
"aranya","plot14","Butea monosperma","1","0","0","19.53","1","0"
"aranya","plot14","Butea monosperma","1","0","0","26.87","5","0"
"aranya","plot14","Cochlospermum religiosa","1","0","0","44.55","0","0"
"aranya","plot14","Cochlospermum religiosa","0","0","0","39.39","0","0"
"aranya","plot14","Diospyros montana","1","0","1","28.00","23","0"
"aranya","plot14","Diospyros montana","1","0","1","42.00","23.8","0"
"aranya","plot14","Hardwickia binata","1","0","0","17.00","14.4","0"
"aranya","plot14","Hardwickia binata","1","0","0","32.00","11","0"
"aranya","plot14","Hardwickia binata","1","0","0","33.00","12","0"
"aranya","plot14","Hardwickia binata","1","0","0","51.00","8.7","0"
"aranya","plot14","Hardwickia binata","1","0","0","60.00","20","0"
"aranya","plot14","Hardwickia binata","1","0","0","61.00","0.9","0"
"aranya","plot14","Madhuca longifolia","1","0","0","17.00","16","0"
"aranya","plot14","Manilkara hexandra","1","1","0","23.26","52","0"
"aranya","plot14","Manilkara hexandra","1","1","0","36.72","12","0"
"aranya","plot14","Memecylon umbellatum","1","0","0","5.00","2","0"
"aranya","plot14","Memecylon umbellatum","1","0","0","11.45","19","0"
"aranya","plot14","Memecylon umbellatum","1","0","0","15.97","6","0"
"aranya","plot14","Memecylon umbellatum","1","0","0","14.32","15","0"
"aranya","plot14","Memecylon umbellatum","1","0","0","12.21","6","0"
"aranya","plot14","Memecylon umbellatum","1","0","0","31.86","18","0"
"aranya","plot14","Memecylon umbellatum","1","0","0","28.35","13","0"
"aranya","plot14","Memecylon umbellatum","1","0","0","26.91","14","0"
"aranya","plot14","Mimusops elengi","1","0","0","24.50","18.2","0"
"aranya","plot14","Mimusops elengi","1","0","0","18.00","1","0"
"aranya","plot14","Morinda coreia","1","0","0","21.10","19","0"
"aranya","plot14","Morinda coreia","1","0","0","15.00","16","0"
"aranya","plot14","Morinda coreia","1","0","0","16.50","5","0"
"aranya","plot14","Pterocarpus santalinus","1","0","0","11.00","8","0"
"aranya","plot14","Pterocarpus santalinus","1","0","0","11.50","36","0"
"aranya","plot14","Pterocarpus santalinus","1","0","0","12.50","16","0"
"aranya","plot14","Pterocarpus santalinus","1","0","0","13.00","22","0"
"aranya","plot14","Pterocarpus santalinus","1","0","0","17.00","8.6","0"
"aranya","plot14","Pterocarpus santalinus","1","0","0","20.00","21.5","0"
"aranya","plot14","Pterocarpus santalinus","1","0","0","22.00","17.2","0"
"aranya","plot14","Pterocarpus santalinus","1","0","0","27.00","6","0"
"aranya","plot14","Pterocarpus santalinus","1","0","0","30.00","4.3","0"
"aranya","plot14","Pterocarpus santalinus","1","0","0","32.00","3.3","0"
"aranya","plot14","Pterocarpus santalinus","1","0","0","48.00","15.9","0"
