"aranya","plot10","0","Pterospermum canescens","1","0","0","6.60","8.50","9.00","15.50","0.00","0.00","19.84","2","0","0","0","0","0","0"
"aranya","plot10","0","Pterospermum canescens","1","0","0","1.00","17.00","13.00","11.00","0.00","0.00","24.06","2","0","0","0","0","0","0"
"aranya","plot10","0","Syzgium cumini","1","0","0","60.70","42.00","30.00","26.00","33.00","0.00","66.55","2","0","0","0","0","0","0"
"aranya","plot10","0","Tectona grandis","1","0","0","14.30","32.00","25.00","17.00","10.00","0.00","45.14","2","0","0","0","0","0","0"
"aranya","plot10","0","Walsura trifoliata","1","0","0","1.50","6.00","4.00","0.00","0.00","0.00","7.21","2","0","0","0","0","0","0"
"aranya","plot10","0","Walsura trifoliata","1","0","0","2.20","10.50","5.00","0.00","0.00","0.00","11.63","2","0","0","0","0","0","0"
"aranya","plot10","0","Walsura trifoliata","1","0","0","4.20","12.50","8.00","8.50","0.00","0.00","17.10","2","0","0","0","0","0","0"
"aranya","plot10","0","Walsura trifoliata","1","0","0","0.20","14.00","6.00","7.00","10.00","11.00","22.41","2","0","0","0","0","0","0"
"aranya","plot10","0","Ziziphus oenoplia","1","0","1","45.00","24.00","20.00","32.00","0.00","0.00","44.72","2","0","0","0","0","0","0"
"aranya","plot11","0","Acacia auriculiformis","1","0","1","28.90","18.00","0.00","0.00","0.00","0.00","18.00","2","0","0","0","0","0","0"
"aranya","plot11","0","Albizia lebbeck","1","0","0","23.00","26.50","42.00","0.00","0.00","0.00","49.66","2","0","0","0","0","0","0"
"aranya","plot11","0","Azadirachta indica","1","0","0","2.00","6.50","6.00","0.00","0.00","0.00","8.85","2","0","0","0","0","0","0"
"aranya","plot11","0","Bauhinia racemosa","1","0","0","22.40","12.00","14.00","0.00","0.00","0.00","18.44","2","0","0","0","0","0","0"
"aranya","plot11","0","Bauhinia racemosa","1","0","0","13.00","14.00","6.00","0.00","0.00","0.00","15.23","2","0","0","0","0","0","0"
"aranya","plot11","0","Bauhinia racemosa","1","0","0","31.40","16.00","0.00","0.00","0.00","0.00","16.00","2","0","0","0","0","0","0"
